"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","Token_ID","Method"
"0xc406bbc985625f2e299c673945757dcf3931e95d54e3f0a20dfd8fceba6a1509","15891193","1667499083","2022-11-03 18:11:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","73", "Settle Current And Create New Auction"
"0xc406bbc985625f2e299c673945757dcf3931e95d54e3f0a20dfd8fceba6a1509","15891193","1667499083","2022-11-03 18:11:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","73", "Settle Current And Create New Auction"
"0x47a42c4477dd6dea7cc33710d4a8253931ca304275d9f93168ad8bef1b377e15","15896538","1667563547","2022-11-04 12:05:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x8f942eced007bd3976927b7958b50df126feecb5","73", "Settle Current And Create New Auction"
"0x47a42c4477dd6dea7cc33710d4a8253931ca304275d9f93168ad8bef1b377e15","15896538","1667563547","2022-11-04 12:05:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","74", "Settle Current And Create New Auction"
"0x47a42c4477dd6dea7cc33710d4a8253931ca304275d9f93168ad8bef1b377e15","15896538","1667563547","2022-11-04 12:05:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","74", "Settle Current And Create New Auction"
"0xfc886fb6304a0cbe6b310a6b76a4fb7ca47936535639b46946e38b8f6175958a","15900260","1667608379","2022-11-05 00:32:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xced608aa29bb92185d9b6340adcbfa263dae075b","74", "Settle Current And Create New Auction"
"0xfc886fb6304a0cbe6b310a6b76a4fb7ca47936535639b46946e38b8f6175958a","15900260","1667608379","2022-11-05 00:32:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","75", "Settle Current And Create New Auction"
"0xfc886fb6304a0cbe6b310a6b76a4fb7ca47936535639b46946e38b8f6175958a","15900260","1667608379","2022-11-05 00:32:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","75", "Settle Current And Create New Auction"
"0x7592b26aa0440e6d08bbb14c03b0ae1455bcd8962a01a18087bd1dab9e4ecf4c","15904181","1667655683","2022-11-05 13:41:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9","75", "Settle Current And Create New Auction"
"0x7592b26aa0440e6d08bbb14c03b0ae1455bcd8962a01a18087bd1dab9e4ecf4c","15904181","1667655683","2022-11-05 13:41:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","76", "Settle Current And Create New Auction"
"0x7592b26aa0440e6d08bbb14c03b0ae1455bcd8962a01a18087bd1dab9e4ecf4c","15904181","1667655683","2022-11-05 13:41:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","76", "Settle Current And Create New Auction"
"0x7c46dbf88fc0150e6e40c1a09305c74896d1ad3b3d264305f352be909e626373","15908120","1667703251","2022-11-06 02:54:11","0x17ae58ab79444ad5b8ee2e232caf13c65c32af75","0xfeb4fa5e965f505469422427f236fa6006afedd9","64", "Bulk Transfer"
"0x17a7b9e0a99da9e9f4626384646c84681819eae85cdab8361f2e946b76ad5e5a","15908927","1667712959","2022-11-06 05:35:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x35b248d06bf280e17d8cbff63c56a58e52a936f1","76", "Settle Current And Create New Auction"
"0x17a7b9e0a99da9e9f4626384646c84681819eae85cdab8361f2e946b76ad5e5a","15908927","1667712959","2022-11-06 05:35:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","77", "Settle Current And Create New Auction"
"0x17a7b9e0a99da9e9f4626384646c84681819eae85cdab8361f2e946b76ad5e5a","15908927","1667712959","2022-11-06 05:35:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","77", "Settle Current And Create New Auction"
"0xa9444bf006f3fb8e72c2b8642509f1ae0cf93a57af0fc0b9911e4a462f394245","15912802","1667759711","2022-11-06 18:35:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xced608aa29bb92185d9b6340adcbfa263dae075b","77", "Settle Current And Create New Auction"
"0xa9444bf006f3fb8e72c2b8642509f1ae0cf93a57af0fc0b9911e4a462f394245","15912802","1667759711","2022-11-06 18:35:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","78", "Settle Current And Create New Auction"
"0xa9444bf006f3fb8e72c2b8642509f1ae0cf93a57af0fc0b9911e4a462f394245","15912802","1667759711","2022-11-06 18:35:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","78", "Settle Current And Create New Auction"
"0xf4e911d5778949c4d37fb60f6deec00ae4a435584fe0bd11bb01749046395a95","15916490","1667804135","2022-11-07 06:55:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x9201b5ed9d9c906d43e0d35987ea745231886d6c","78", "Settle Current And Create New Auction"
"0xf4e911d5778949c4d37fb60f6deec00ae4a435584fe0bd11bb01749046395a95","15916490","1667804135","2022-11-07 06:55:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","79", "Settle Current And Create New Auction"
"0xf4e911d5778949c4d37fb60f6deec00ae4a435584fe0bd11bb01749046395a95","15916490","1667804135","2022-11-07 06:55:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","79", "Settle Current And Create New Auction"
"0xee68b7c093ccd537d58736145be0e5495aa6a5f7655c4c608bd444377305cfbf","15920098","1667847647","2022-11-07 19:00:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x7136fbddd4dffa2369a9283b6e90a040318011ca","79", "Settle Current And Create New Auction"
"0xee68b7c093ccd537d58736145be0e5495aa6a5f7655c4c608bd444377305cfbf","15920098","1667847647","2022-11-07 19:00:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","80", "Settle Current And Create New Auction"
"0xee68b7c093ccd537d58736145be0e5495aa6a5f7655c4c608bd444377305cfbf","15920098","1667847647","2022-11-07 19:00:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x0bc3807ec262cb779b38d65b38158acc3bfede10","80", "Settle Current And Create New Auction"
"0xee68b7c093ccd537d58736145be0e5495aa6a5f7655c4c608bd444377305cfbf","15920098","1667847647","2022-11-07 19:00:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","81", "Settle Current And Create New Auction"
"0xee68b7c093ccd537d58736145be0e5495aa6a5f7655c4c608bd444377305cfbf","15920098","1667847647","2022-11-07 19:00:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","81", "Settle Current And Create New Auction"
"0x78c37255e5b7872b0c300c0c3b999fdd686d4b19e2fa5fdf580db4c552555b11","15924117","1667896103","2022-11-08 08:28:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x9f4f81832a8d552b51001d5cd97f195573dede26","81", "Settle Current And Create New Auction"
"0x78c37255e5b7872b0c300c0c3b999fdd686d4b19e2fa5fdf580db4c552555b11","15924117","1667896103","2022-11-08 08:28:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","82", "Settle Current And Create New Auction"
"0x78c37255e5b7872b0c300c0c3b999fdd686d4b19e2fa5fdf580db4c552555b11","15924117","1667896103","2022-11-08 08:28:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","82", "Settle Current And Create New Auction"
"0xc65c7fcc1350ce7482b5ea981d8b70b486ef2514c98e124e15f09956f91acf19","15927898","1667941655","2022-11-08 21:07:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x68d36dcbdd7bbf206e27134f28103abe7cf972df","82", "Settle Current And Create New Auction"
"0xc65c7fcc1350ce7482b5ea981d8b70b486ef2514c98e124e15f09956f91acf19","15927898","1667941655","2022-11-08 21:07:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","83", "Settle Current And Create New Auction"
"0xc65c7fcc1350ce7482b5ea981d8b70b486ef2514c98e124e15f09956f91acf19","15927898","1667941655","2022-11-08 21:07:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","83", "Settle Current And Create New Auction"
"0xabf4d53095402a808edbbc7a0a8d9113cb9b9e70f737c568340a10a2db500a9f","15931870","1667989619","2022-11-09 10:26:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xa717b19a5af172f7d0d93c624f1fa5e089fc3e57","83", "Settle Current And Create New Auction"
"0xabf4d53095402a808edbbc7a0a8d9113cb9b9e70f737c568340a10a2db500a9f","15931870","1667989619","2022-11-09 10:26:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","84", "Settle Current And Create New Auction"
"0xabf4d53095402a808edbbc7a0a8d9113cb9b9e70f737c568340a10a2db500a9f","15931870","1667989619","2022-11-09 10:26:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","84", "Settle Current And Create New Auction"
"0xd780f51c026b902cdd6f6d50c333b0f848fbee96d537116762c665c271b5be6a","15936244","1668042551","2022-11-10 01:09:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xbfc7cae0fad9b346270ae8fde24827d2d779ef07","84", "Settle Current And Create New Auction"
"0xd780f51c026b902cdd6f6d50c333b0f848fbee96d537116762c665c271b5be6a","15936244","1668042551","2022-11-10 01:09:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","85", "Settle Current And Create New Auction"
"0xd780f51c026b902cdd6f6d50c333b0f848fbee96d537116762c665c271b5be6a","15936244","1668042551","2022-11-10 01:09:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","85", "Settle Current And Create New Auction"
"0xf6a40b633a2968da8f78777c0dbbc70ead3a903ba923ca367eee81cf77507c93","15940409","1668092867","2022-11-10 15:07:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x9201b5ed9d9c906d43e0d35987ea745231886d6c","85", "Settle Current And Create New Auction"
"0xf6a40b633a2968da8f78777c0dbbc70ead3a903ba923ca367eee81cf77507c93","15940409","1668092867","2022-11-10 15:07:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","86", "Settle Current And Create New Auction"
"0xf6a40b633a2968da8f78777c0dbbc70ead3a903ba923ca367eee81cf77507c93","15940409","1668092867","2022-11-10 15:07:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","86", "Settle Current And Create New Auction"
"0xf8ee548434bd547b4e5e71d1bd7359e31520b4105241c94e9d2c5a884bf80d60","15944118","1668137615","2022-11-11 03:33:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x9af481276b075e036bc23e887a8bd275e69ef74c","86", "Settle Current And Create New Auction"
"0xf8ee548434bd547b4e5e71d1bd7359e31520b4105241c94e9d2c5a884bf80d60","15944118","1668137615","2022-11-11 03:33:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","87", "Settle Current And Create New Auction"
"0xf8ee548434bd547b4e5e71d1bd7359e31520b4105241c94e9d2c5a884bf80d60","15944118","1668137615","2022-11-11 03:33:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","87", "Settle Current And Create New Auction"
"0x0bd8e4795a2e7ab31b6609cca573a27141aaca41c0df1340c7de4d7b0c194ad3","15949056","1668197291","2022-11-11 20:08:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x18c8cdc33975d4b0d87c28d055e880712dac2c8d","87", "Settle Current And Create New Auction"
"0x0bd8e4795a2e7ab31b6609cca573a27141aaca41c0df1340c7de4d7b0c194ad3","15949056","1668197291","2022-11-11 20:08:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","88", "Settle Current And Create New Auction"
"0x0bd8e4795a2e7ab31b6609cca573a27141aaca41c0df1340c7de4d7b0c194ad3","15949056","1668197291","2022-11-11 20:08:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","88", "Settle Current And Create New Auction"
"0x1df80fda413db7cc4733c67a0491850281b54730923130643f0b6a604807ab12","15954513","1668263099","2022-11-12 14:24:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x9717e4cfe1b786bdf5667446e6d61ad0294a1863","88", "Settle Current And Create New Auction"
"0x1df80fda413db7cc4733c67a0491850281b54730923130643f0b6a604807ab12","15954513","1668263099","2022-11-12 14:24:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","89", "Settle Current And Create New Auction"
"0x1df80fda413db7cc4733c67a0491850281b54730923130643f0b6a604807ab12","15954513","1668263099","2022-11-12 14:24:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","89", "Settle Current And Create New Auction"
"0x6f24a560419ffa0d93138ed1cfd0a16501f057b958f903f88fe0d38d3b28edf3","15963603","1668372599","2022-11-13 20:49:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x68d36dcbdd7bbf206e27134f28103abe7cf972df","89", "Settle Current And Create New Auction"
"0x6f24a560419ffa0d93138ed1cfd0a16501f057b958f903f88fe0d38d3b28edf3","15963603","1668372599","2022-11-13 20:49:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","90", "Settle Current And Create New Auction"
"0x6f24a560419ffa0d93138ed1cfd0a16501f057b958f903f88fe0d38d3b28edf3","15963603","1668372599","2022-11-13 20:49:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x3808429e985f0b06878c74089831865e5d82a584","90", "Settle Current And Create New Auction"
"0x6f24a560419ffa0d93138ed1cfd0a16501f057b958f903f88fe0d38d3b28edf3","15963603","1668372599","2022-11-13 20:49:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","91", "Settle Current And Create New Auction"
"0x6f24a560419ffa0d93138ed1cfd0a16501f057b958f903f88fe0d38d3b28edf3","15963603","1668372599","2022-11-13 20:49:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","91", "Settle Current And Create New Auction"
"0xfa3d32c2b1b794af739c392edbc1e2605203b9034ca7b88988e990f71d9865a9","15969227","1668440387","2022-11-14 15:39:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x6c9aca829657648c7d3fae6893fd19fa5dce8b4f","91", "Settle Current And Create New Auction"
"0xfa3d32c2b1b794af739c392edbc1e2605203b9034ca7b88988e990f71d9865a9","15969227","1668440387","2022-11-14 15:39:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","92", "Settle Current And Create New Auction"
"0xfa3d32c2b1b794af739c392edbc1e2605203b9034ca7b88988e990f71d9865a9","15969227","1668440387","2022-11-14 15:39:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","92", "Settle Current And Create New Auction"
"0xb395c2eb8579e0af2707e35802e371ac0c296d04f04e75967d9f89cacb2089b8","15972989","1668485807","2022-11-15 04:16:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xcf61ebd3613684a53e48ee85d8fbc80c5156c479","92", "Settle Current And Create New Auction"
"0xb395c2eb8579e0af2707e35802e371ac0c296d04f04e75967d9f89cacb2089b8","15972989","1668485807","2022-11-15 04:16:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","93", "Settle Current And Create New Auction"
"0xb395c2eb8579e0af2707e35802e371ac0c296d04f04e75967d9f89cacb2089b8","15972989","1668485807","2022-11-15 04:16:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","93", "Settle Current And Create New Auction"
"0xdfba7295bee782eb173c515299b2c3822fc727a47151cb272fe5e55c130770e1","15977834","1668544319","2022-11-15 20:31:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x1e8ee48d0621289297693fc98914da2efdce1477","93", "Settle Current And Create New Auction"
"0xdfba7295bee782eb173c515299b2c3822fc727a47151cb272fe5e55c130770e1","15977834","1668544319","2022-11-15 20:31:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","94", "Settle Current And Create New Auction"
"0xdfba7295bee782eb173c515299b2c3822fc727a47151cb272fe5e55c130770e1","15977834","1668544319","2022-11-15 20:31:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","94", "Settle Current And Create New Auction"
"0x15f8a28080331ea7656fdf5ffd09a09a0ff57c5ce056da4b87e8449dbd6e909d","15979598","1668565583","2022-11-16 02:26:23","0x4c4484fb9124c9dda137b0e9d82995993f8e9d47","0x09988e9aeb8c0b835619305abfe2ce68fea17722","11", "Safe Transfer From"
"0xa12023e2d3604532b939cf3f1c36335c7e1cd2e15c18b85aef22d578950010da","15981108","1668583859","2022-11-16 07:30:59","0x9201b5ed9d9c906d43e0d35987ea745231886d6c","0xe60dc42fd35bca913c6c7ef00237e7e338318fd5","78", "Safe Transfer From"
"0x9596a72ce0cfdf4cd299d29da61c0645f3f0f99e980b5161b2c4e6a56824eece","15985421","1668635999","2022-11-16 21:59:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x18c8cdc33975d4b0d87c28d055e880712dac2c8d","94", "Settle Current And Create New Auction"
"0x9596a72ce0cfdf4cd299d29da61c0645f3f0f99e980b5161b2c4e6a56824eece","15985421","1668635999","2022-11-16 21:59:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","95", "Settle Current And Create New Auction"
"0x9596a72ce0cfdf4cd299d29da61c0645f3f0f99e980b5161b2c4e6a56824eece","15985421","1668635999","2022-11-16 21:59:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","95", "Settle Current And Create New Auction"
"0xc29cca2d23b3a80c21987d44727cd7f37730a1a6542e0fb89f2f96c5cf4a0c5b","15991828","1668713279","2022-11-17 19:27:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x18c8cdc33975d4b0d87c28d055e880712dac2c8d","95", "Settle Current And Create New Auction"
"0xc29cca2d23b3a80c21987d44727cd7f37730a1a6542e0fb89f2f96c5cf4a0c5b","15991828","1668713279","2022-11-17 19:27:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","96", "Settle Current And Create New Auction"
"0xc29cca2d23b3a80c21987d44727cd7f37730a1a6542e0fb89f2f96c5cf4a0c5b","15991828","1668713279","2022-11-17 19:27:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","96", "Settle Current And Create New Auction"
"0x94162621352dd5e4dceb1edd479ba0d55b6716cab1440740f1f124139a7e0754","15998506","1668793895","2022-11-18 17:51:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x9d80b858aff1c205f0b28e780dcd92f3f9293bd1","96", "Settle Current And Create New Auction"
"0x94162621352dd5e4dceb1edd479ba0d55b6716cab1440740f1f124139a7e0754","15998506","1668793895","2022-11-18 17:51:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","97", "Settle Current And Create New Auction"
"0x94162621352dd5e4dceb1edd479ba0d55b6716cab1440740f1f124139a7e0754","15998506","1668793895","2022-11-18 17:51:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","97", "Settle Current And Create New Auction"
"0xd622ce3bf066e961e1521685b734fdd78ad8c3394b7305cde14c8339dacc0854","16002622","1668843539","2022-11-19 07:38:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xa03239b8c59df2c79665d8cfbf3a6c1a9b2e5668","97", "Settle Current And Create New Auction"
"0xd622ce3bf066e961e1521685b734fdd78ad8c3394b7305cde14c8339dacc0854","16002622","1668843539","2022-11-19 07:38:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","98", "Settle Current And Create New Auction"
"0xd622ce3bf066e961e1521685b734fdd78ad8c3394b7305cde14c8339dacc0854","16002622","1668843539","2022-11-19 07:38:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","98", "Settle Current And Create New Auction"
"0x47b98cd9245077cbbbc6395d70be9acb07c47682c1cfe764b809c38dd5a5c6b2","16006528","1668890663","2022-11-19 20:44:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x7bc1d6e8150d4c96917901c26c922dd64654b3c3","98", "Settle Current And Create New Auction"
"0x47b98cd9245077cbbbc6395d70be9acb07c47682c1cfe764b809c38dd5a5c6b2","16006528","1668890663","2022-11-19 20:44:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","99", "Settle Current And Create New Auction"
"0x47b98cd9245077cbbbc6395d70be9acb07c47682c1cfe764b809c38dd5a5c6b2","16006528","1668890663","2022-11-19 20:44:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","99", "Settle Current And Create New Auction"
"0x31fb1614dfa8da225a0ce56f5d354d164810e905277607a16d57ab3b97b3bcd7","16012032","1668957047","2022-11-20 15:10:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","99", "Settle Current And Create New Auction"
"0x31fb1614dfa8da225a0ce56f5d354d164810e905277607a16d57ab3b97b3bcd7","16012032","1668957047","2022-11-20 15:10:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","100", "Settle Current And Create New Auction"
"0x31fb1614dfa8da225a0ce56f5d354d164810e905277607a16d57ab3b97b3bcd7","16012032","1668957047","2022-11-20 15:10:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","100", "Settle Current And Create New Auction"
"0x31fb1614dfa8da225a0ce56f5d354d164810e905277607a16d57ab3b97b3bcd7","16012032","1668957047","2022-11-20 15:10:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","101", "Settle Current And Create New Auction"
"0x31fb1614dfa8da225a0ce56f5d354d164810e905277607a16d57ab3b97b3bcd7","16012032","1668957047","2022-11-20 15:10:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","101", "Settle Current And Create New Auction"
"0x197c5722f7a6eb9ff558c21cbfd2b23701f92ddb0ca8107af1280b2b9f9436f6","16020038","1669053575","2022-11-21 17:59:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x68d36dcbdd7bbf206e27134f28103abe7cf972df","101", "Settle Current And Create New Auction"
"0x197c5722f7a6eb9ff558c21cbfd2b23701f92ddb0ca8107af1280b2b9f9436f6","16020038","1669053575","2022-11-21 17:59:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","102", "Settle Current And Create New Auction"
"0x197c5722f7a6eb9ff558c21cbfd2b23701f92ddb0ca8107af1280b2b9f9436f6","16020038","1669053575","2022-11-21 17:59:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","102", "Settle Current And Create New Auction"
"0x499fc0557ee15f2693460258f6be359fdbf13f4db10b7f067fecae2ab74367f9","16023878","1669099919","2022-11-22 06:51:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0b7a1e683bb5c882722ef2f332288a10cda30a95","102", "Settle Current And Create New Auction"
"0x499fc0557ee15f2693460258f6be359fdbf13f4db10b7f067fecae2ab74367f9","16023878","1669099919","2022-11-22 06:51:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","103", "Settle Current And Create New Auction"
"0x499fc0557ee15f2693460258f6be359fdbf13f4db10b7f067fecae2ab74367f9","16023878","1669099919","2022-11-22 06:51:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","103", "Settle Current And Create New Auction"
"0x6a6679dae1d513a4493d316f6774e6112edf6b67ac52e61f26987a70c73de6de","16029061","1669162631","2022-11-23 00:17:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x13044aada069ac6291134863ef749fdb83b39d75","103", "Settle Current And Create New Auction"
"0x6a6679dae1d513a4493d316f6774e6112edf6b67ac52e61f26987a70c73de6de","16029061","1669162631","2022-11-23 00:17:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","104", "Settle Current And Create New Auction"
"0x6a6679dae1d513a4493d316f6774e6112edf6b67ac52e61f26987a70c73de6de","16029061","1669162631","2022-11-23 00:17:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","104", "Settle Current And Create New Auction"
"0x7db190ddf63435f4e881632be69338f23430cb55b25dd157b3d3cf3d00825502","16033719","1669218839","2022-11-23 15:53:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x13044aada069ac6291134863ef749fdb83b39d75","104", "Settle Current And Create New Auction"
"0x7db190ddf63435f4e881632be69338f23430cb55b25dd157b3d3cf3d00825502","16033719","1669218839","2022-11-23 15:53:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","105", "Settle Current And Create New Auction"
"0x7db190ddf63435f4e881632be69338f23430cb55b25dd157b3d3cf3d00825502","16033719","1669218839","2022-11-23 15:53:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","105", "Settle Current And Create New Auction"
"0x38992566635125d1a68001233d34259b0fa859e34631a4ea6f8e2e3dbfa4e91a","16037365","1669263047","2022-11-24 04:10:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x68d36dcbdd7bbf206e27134f28103abe7cf972df","105", "Settle Current And Create New Auction"
"0x38992566635125d1a68001233d34259b0fa859e34631a4ea6f8e2e3dbfa4e91a","16037365","1669263047","2022-11-24 04:10:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","106", "Settle Current And Create New Auction"
